Loan_ID,Account_ID,Loan_Date,Loan_Amount,Duration,Payments,Status,Frequency,Account_Date,Client_ID,owner_count,user_count,is_joint_account,txn_count,active_days,Avg_Trans_Amount,Total_Trans_Amount,Avg_Balance,Balance_Volatility,Total_Credit,Total_Debit,Net_Cashflow,Order_Count,Total_Order_Amount,Avg_Order_Amount,card_count,has_card,gold_card_count,district_name,region,avg_salary,unemployment_rate_1,unemployment_rate_2,avg_unemployment_rate,entrepreneurs_per_1000,crimes_1,crimes_2
7104,10320,1993-12-13,259740,60,4329,A,"POPLATEK MESICNE",1993-07-11,12695,1,0,0,4,4,7037,28148,19648.5,10894.42,26848,1300,25548,2,16742.7998046875,8371.4,0,0,0,"Frydek - Mistek","north Moravia",9893,4.09,4.72,4.405000076293945,96,5623,5887
6820,9034,1993-12-16,38148,12,3179,A,"POPLATEK MESICNE",1993-06-28,11126,1,0,0,7,6,8447.29,59131,25287.71,12615.15,46331,12800,33531,4,17612,4403,0,0,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
6876,9236,1993-12-21,86616,12,7218,A,"POPLATEK MESICNE",1993-08-18,11372,1,0,0,1,1,800,800,800,0,800,0,800,3,11733,3911,0,0,0,"Praha - zapad","central Bohemia",9622,0.45,0.59,0.5199999940395355,154,3475,3529
7097,10266,1993-12-23,75624,24,3151,B,"POPLATEK MESICNE",1993-06-10,12625,1,0,0,10,8,11089.2,110892,45024.2,24630.67,80992,29900,51092,1,3151.300048828125,3151.3,0,0,0,"Brno - mesto","south Moravia",9897,1.6,1.96,1.780000011920929,140,18721,18696
7259,11111,1994-01-31,108144,36,3004,A,"POPLATEK MESICNE",1993-05-20,13657,1,0,1,22,18,20405.91,448930,65062.36,26913.3,245364,203566,41798,2,7740.5,3870.25,0,0,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
7226,10940,1994-02-23,197748,36,5493,A,"POPLATEK MESICNE",1993-09-13,13447,1,0,1,0,0,0,0,0,0,0,0,0,2,13010,6505,0,0,0,Svitavy,"east Bohemia",8187,4.83,5.45,5.139999961853027,94,2123,2134
7262,11135,1994-03-01,182628,36,5073,A,"POPLATEK MESICNE",1993-10-10,13687,1,0,0,0,0,0,0,0,0,0,0,0,2,8337,4168.5,0,0,0,Prerov,"north Moravia",8819,5.38,5.66,5.520000057220459,99,4063,4505
7055,10079,1994-04-06,167100,60,2785,C,"POPLATEK MESICNE",1993-05-06,12396,1,0,1,27,22,18327.59,494845,75037.78,30855.48,294815,200030,94785,1,2784.800048828125,2784.8,1,1,0,"Uherske Hradiste","south Moravia",8544,1.29,1.86,1.5749999809265138,109,2719,2906
7066,10131,1994-05-02,215388,36,5983,B,"POPLATEK MESICNE",1993-11-27,12464,1,0,0,0,0,0,0,0,0,0,0,0,1,5983,5983,0,0,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
6998,9833,1994-05-21,97632,12,8136,A,"POPLATEK MESICNE",1993-07-24,12102,1,0,0,4,4,15315.75,61263,32073.75,18465.77,49963,11300,38663,3,20582,6860.67,0,0,0,Strakonice,"south Bohemia",8547,2.65,3.64,3.145000047683716,120,1563,1542
7137,10439,1994-06-03,151560,24,6315,A,"POPLATEK MESICNE",1993-11-21,12843,1,0,0,0,0,0,0,0,0,0,0,0,2,16449,8224.5,1,1,1,"Zdar nad Sazavou","south Moravia",8512,3.51,4.12,3.8149999952316285,102,2247,2103
6903,9337,1994-06-04,52128,24,2172,A,"POPLATEK MESICNE",1993-09-13,11497,1,0,0,0,0,0,0,0,0,0,0,0,1,2172,2172,1,1,0,Sokolov,"west Bohemia",9650,3.38,3.67,3.525000057220459,100,2985,2804
7249,11065,1994-06-12,69360,48,1445,A,"POPLATEK MESICNE",1993-03-19,13603,1,0,0,17,17,6494,110398,30116.94,11580.44,72683,37715,34968,1,1445,1445,0,0,0,"Praha - zapad","central Bohemia",9622,0.45,0.59,0.5199999940395355,154,3475,3529
6888,9265,1994-07-11,39576,12,3298,A,"POPLATEK MESICNE",1993-02-04,11409,1,0,0,29,24,11518.45,334035,58343.17,28575.31,215210,118825,96385,3,16808.300048828125,5602.77,1,1,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
7220,10911,1994-07-28,131292,36,3647,A,"POPLATEK TYDNE",1993-05-29,13412,1,0,0,9,9,12769.33,114924,35378.67,15327.24,77724,37200,40524,2,10959,5479.5,0,0,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
6836,9093,1994-08-03,189300,60,3155,C,"POPLATEK MESICNE",1993-06-16,11195,1,0,0,7,6,6796.43,47575,22950.86,11614.34,40775,6800,33975,3,7083,2361,1,1,0,Pardubice,"east Bohemia",9538,1.51,1.81,1.6599999952316284,111,6079,5410
6919,9403,1994-08-05,120888,36,3358,A,"POPLATEK TYDNE",1993-03-27,11574,1,0,0,24,21,18667.04,448009,56363,27990.85,237884,210125,27759,2,6583,3291.5,0,0,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
6841,9104,1994-08-07,172080,48,3585,A,"POPLATEK MESICNE",1994-01-21,11208,1,0,0,0,0,0,0,0,0,0,0,0,1,3585.199951171875,3585.2,0,0,0,"Praha - vychod","central Bohemia",10124,0.56,0.54,0.5500000011920929,141,3810,4316
7198,10788,1994-08-23,45768,12,3814,A,"POPLATEK TYDNE",1993-11-22,13260,1,0,0,0,0,0,0,0,0,0,0,0,1,3813.699951171875,3813.7,0,0,0,Bruntal,"north Moravia",8110,5.77,6.55,6.159999990463257,109,3244,3079
7061,10105,1994-08-27,121896,24,5079,A,"POPLATEK MESICNE",1993-04-28,12432,1,0,0,12,11,10503.33,126040,36366.33,15793.03,87840,38200,49640,1,5079,5079,0,0,0,"Brno - venkov","south Moravia",8743,1.88,2.43,2.154999997615814,111,3659,3894
6895,9307,1994-09-19,41904,12,3492,A,"POPLATEK MESICNE",1993-01-24,11461,1,0,0,39,27,9642.21,376046,40457.33,24270.46,198762,177284,21478,3,10880.5,3626.83,0,0,0,"Frydek - Mistek","north Moravia",9893,4.09,4.72,4.405000076293945,96,5623,5887
6808,8982,1994-10-12,227880,36,6330,A,"POPLATEK MESICNE",1993-09-25,11063,1,0,1,0,0,0,0,0,0,0,0,0,1,6330.2001953125,6330.2,0,0,0,Zlin,"south Moravia",9624,1.6,2.31,1.955000011920929,145,4484,4265
7142,10451,1994-12-19,482940,60,8049,D,"POPLATEK MESICNE",1993-08-29,12859,1,0,0,1,1,900,900,900,0,900,0,900,4,15830,3957.5,0,0,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
7192,10738,1994-12-21,115992,36,3222,A,"POPLATEK TYDNE",1993-04-17,13201,1,0,0,18,16,14646.67,263640,39939.11,27721.97,141794,121846,19948,3,11449.5,3816.5,1,1,0,Jicin,"east Bohemia",8390,2.28,2.89,2.5849999856948855,132,2080,2122
6960,9640,1995-01-11,76416,24,3184,A,"POPLATEK MESICNE",1993-03-13,11866,1,0,1,23,19,8964.61,206186,44564,14464.68,126887,79299,47588,3,17868.300048828125,5956.1,0,0,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
6986,9750,1995-02-11,151728,48,3161,D,"POPLATEK MESICNE",1994-05-16,12003,1,0,0,0,0,0,0,0,0,0,0,0,1,3160.699951171875,3160.7,0,0,0,"Ostrava - mesto","north Moravia",10673,4.75,5.44,5.095000000000001,100,18782,18347
7241,11021,1995-03-04,168984,24,7041,B,"POPLATEK MESICNE",1993-08-10,13548,1,0,0,3,3,10904.67,32714,22107.67,14996.12,32714,0,32714,1,7040.7001953125,7040.7,0,0,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
7004,9869,1995-03-15,331560,60,5526,C,"POPLATEK MESICNE",1993-08-21,12144,1,0,1,1,1,900,900,900,0,900,0,900,3,13911,4637,1,1,0,Pribram,"central Bohemia",8754,3.83,4.31,4.069999961853027,137,3804,3868
6950,9591,1995-04-11,104712,24,4363,A,"POPLATEK MESICNE",1993-05-20,11804,1,0,0,25,20,10186.4,254660,58092.6,23484.49,162319,92341,69978,2,8508.7001953125,4254.35,0,0,0,"Ostrava - mesto","north Moravia",10673,4.75,5.44,5.095000000000001,100,18782,18347
6996,9828,1995-04-13,126600,24,5275,A,"POPLATEK MESICNE",1993-05-20,12095,1,0,0,10,10,17390.2,173902,46320.5,19632.48,111602,62300,49302,1,5274.7001953125,5274.7,0,0,0,"Praha - zapad","central Bohemia",9622,0.45,0.59,0.5199999940395355,154,3475,3529
6929,9472,1995-05-08,36396,12,3033,A,"POPLATEK TYDNE",1993-07-06,11662,1,0,0,6,6,16843,101058,48831.67,24962.9,75558,25500,50058,2,8152,4076,0,0,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
6965,9656,1995-06-13,139536,24,5814,A,"POPLATEK MESICNE",1993-11-14,11886,1,0,0,0,0,0,0,0,0,0,0,0,2,16534.5,8267.25,0,0,0,Trebic,"south Moravia",8814,4.76,5.74,5.250000114440918,107,2112,2059
7166,10630,1995-06-24,198240,24,8260,A,"POPLATEK MESICNE",1995-01-15,13071,1,0,0,0,0,0,0,0,0,0,0,0,2,15563,7781.5,0,0,0,"Usti nad Labem","north Bohemia",9832,3.32,4.48,3.899999966621399,114,6445,5471
7138,10440,1995-07-03,60000,60,1000,C,"POPLATEK MESICNE",1993-09-13,12844,1,0,0,0,0,0,0,0,0,0,0,0,3,5910,1970,0,0,0,Olomouc,"north Moravia",8994,3.8,4.79,4.294999976158142,110,9672,9208
6933,9493,1995-09-09,188688,48,3931,C,"POPLATEK MESICNE",1995-04-02,11685,1,0,0,0,0,0,0,0,0,0,0,0,2,10733.800048828125,5366.9,0,0,0,Zlin,"south Moravia",9624,1.6,2.31,1.955000011920929,145,4484,4265
7008,9897,1995-09-22,36168,12,3014,A,"POPLATEK MESICNE",1995-03-04,12181,1,0,0,0,0,0,0,0,0,0,0,0,4,15812.5,3953.12,0,0,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
7227,10942,1995-10-02,314520,60,5242,C,"POPLATEK TYDNE",1994-06-05,13451,1,0,0,0,0,0,0,0,0,0,0,0,2,15714,7857,0,0,0,Chrudim,"east Bohemia",8254,2.79,3.76,3.2749999809265136,97,2166,2325
7057,10093,1995-10-20,231696,36,6436,A,"POPLATEK TYDNE",1994-07-01,12416,1,0,1,0,0,0,0,0,0,0,0,0,4,16611,4152.75,0,0,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
7176,10663,1995-10-28,260028,36,7223,A,"POPLATEK MESICNE",1993-12-08,13113,1,0,0,0,0,0,0,0,0,0,0,0,3,21322.2001953125,7107.4,1,1,0,"Praha - zapad","central Bohemia",9622,0.45,0.59,0.5199999940395355,154,3475,3529
7304,11349,1995-10-29,419880,60,6998,C,"POPLATEK TYDNE",1995-05-26,13955,1,0,1,0,0,0,0,0,0,0,0,0,2,17884,8942,0,0,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
6955,9627,1995-11-22,244368,48,5091,C,"POPLATEK PO OBRATU",1994-07-22,11851,1,0,0,0,0,0,0,0,0,0,0,0,1,5091.2998046875,5091.3,0,0,0,Znojmo,"south Moravia",8403,5.74,5.72,5.7299998855590815,105,2157,2718
6985,9731,1995-11-22,113796,36,3161,A,"POPLATEK PO OBRATU",1994-12-01,11978,1,0,1,0,0,0,0,0,0,0,0,0,3,9447.699951171875,3149.23,0,0,0,"Brno - mesto","south Moravia",9897,1.6,1.96,1.780000011920929,140,18721,18696
7243,11042,1995-12-04,217152,36,6032,A,"POPLATEK MESICNE",1995-01-29,13576,1,0,0,0,0,0,0,0,0,0,0,0,2,14467.7998046875,7233.9,1,1,0,Olomouc,"north Moravia",8994,3.8,4.79,4.294999976158142,110,9672,9208
6949,9583,1995-12-12,104712,24,4363,A,"POPLATEK TYDNE",1994-05-22,11794,1,0,1,0,0,0,0,0,0,0,0,0,2,17748.7001953125,8874.35,0,0,0,Tachov,"west Bohemia",8930,3.52,4.2,3.859999990463257,108,1328,1452
6785,8899,1995-12-25,125340,60,2089,C,"POPLATEK TYDNE",1994-09-05,10963,1,0,0,0,0,0,0,0,0,0,0,0,2,5801.800048828125,2900.9,0,0,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
7263,11138,1996-01-19,89880,24,3745,A,"POPLATEK TYDNE",1995-08-18,13690,1,0,0,0,0,0,0,0,0,0,0,0,1,3744.699951171875,3744.7,1,1,0,Karvina,"north Moravia",10177,6.63,7.75,7.190000057220459,81,9878,10108
7213,10884,1996-02-13,113544,36,3154,C,"POPLATEK MESICNE",1995-02-20,13380,1,0,0,0,0,0,0,0,0,0,0,0,3,8888,2962.67,0,0,0,Znojmo,"south Moravia",8403,5.74,5.72,5.7299998855590815,105,2157,2718
7189,10728,1996-03-21,154656,48,3222,C,"POPLATEK MESICNE",1994-12-23,13190,1,0,0,0,0,0,0,0,0,0,0,0,2,7088.5,3544.25,0,0,0,"Novy Jicin","north Moravia",8678,5.93,5.57,5.749999914169312,102,4980,4595
6816,9017,1996-03-26,100224,48,2088,D,"POPLATEK MESICNE",1995-11-22,11105,1,0,0,0,0,0,0,0,0,0,0,0,1,2088,2088,0,0,0,Karvina,"north Moravia",10177,6.63,7.75,7.190000057220459,81,9878,10108
6961,9645,1996-06-06,176148,36,4893,C,"POPLATEK MESICNE",1996-01-23,11873,1,0,0,0,0,0,0,0,0,0,0,0,2,10076,5038,0,0,0,Louny,"north Bohemia",8965,7.08,8.23,7.654999961853028,104,2653,2822
6810,9006,1996-06-08,186384,48,3883,C,"POPLATEK TYDNE",1994-09-02,11093,1,0,0,0,0,0,0,0,0,0,0,0,2,8424,4212,0,0,0,Teplice,"north Bohemia",9317,6.49,7.07,6.779999885559082,97,6949,6872
7034,10001,1996-07-11,19044,36,529,C,"POPLATEK MESICNE",1995-05-28,12303,1,0,0,0,0,0,0,0,0,0,0,0,1,529,529,0,0,0,"Karlovy Vary","west Bohemia",8991,1.39,2.01,1.6999999928474425,128,5198,5273
6992,9790,1996-07-27,133968,48,2791,C,"POPLATEK MESICNE",1995-11-09,12050,1,0,1,0,0,0,0,0,0,0,0,0,4,15482,3870.5,1,1,0,"Usti nad Orlici","east Bohemia",8363,2.52,3.49,3.004999990463257,108,2564,2799
7013,9928,1996-08-02,89340,60,1489,C,"POPLATEK MESICNE",1995-11-09,12220,1,0,1,0,0,0,0,0,0,0,0,0,2,6505,3252.5,0,0,0,Prostejov,"south Moravia",8441,3.45,4.48,3.965000023841858,115,1879,2252
7305,11359,1996-08-06,54024,12,4502,A,"POPLATEK MESICNE",1994-10-01,13968,1,0,0,0,0,0,0,0,0,0,0,0,3,9274.2998046875,3091.43,1,1,0,Trebic,"south Moravia",8814,4.76,5.74,5.250000114440918,107,2112,2059
7246,11054,1996-08-20,148920,60,2482,C,"POPLATEK TYDNE",1996-02-01,13590,1,0,0,0,0,0,0,0,0,0,0,0,2,13988,6994,0,0,0,Kromeriz,"south Moravia",8444,3.24,3.47,3.355000004768372,106,2595,2305
6865,9199,1996-09-11,29448,12,2454,B,"POPLATEK MESICNE",1996-05-15,11327,1,0,0,0,0,0,0,0,0,0,0,0,1,2454.5,2454.5,0,0,0,Olomouc,"north Moravia",8994,3.8,4.79,4.294999976158142,110,9672,9208
7194,10762,1996-09-17,68832,36,1912,C,"POPLATEK MESICNE",1995-10-23,13231,1,0,0,0,0,0,0,0,0,0,0,0,2,7347,3673.5,0,0,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
7036,10019,1996-09-25,194940,36,5415,C,"POPLATEK MESICNE",1995-06-15,12325,1,0,0,0,0,0,0,0,0,0,0,0,1,5415,5415,0,0,0,"Mlada Boleslav","central Bohemia",11277,1.25,1.44,1.345,127,5179,4987
6995,9814,1996-09-26,96168,12,8014,A,"POPLATEK TYDNE",1995-01-19,12079,1,0,0,0,0,0,0,0,0,0,0,0,1,8013.7001953125,8013.7,1,1,1,Zlin,"south Moravia",9624,1.6,2.31,1.955000011920929,145,4484,4265
7136,10436,1996-09-28,54396,36,1511,C,"POPLATEK MESICNE",1996-03-21,12840,1,0,0,0,0,0,0,0,0,0,0,0,1,1511,1511,0,0,0,Prostejov,"south Moravia",8441,3.45,4.48,3.965000023841858,115,1879,2252
7271,11186,1996-10-02,392460,60,6541,C,"POPLATEK MESICNE",1994-11-24,13750,1,0,1,0,0,0,0,0,0,0,0,0,2,16351.2001953125,8175.6,1,1,0,Pribram,"central Bohemia",8754,3.83,4.31,4.069999961853027,137,3804,3868
6817,9024,1996-10-04,70656,48,1472,C,"POPLATEK MESICNE",1996-01-05,11114,1,0,0,0,0,0,0,0,0,0,0,0,2,7742,3871,0,0,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
6921,9422,1996-10-29,86184,12,7182,A,"POPLATEK MESICNE",1996-03-06,11596,1,0,0,0,0,0,0,0,0,0,0,0,3,10425.5,3475.17,1,1,0,Karvina,"north Moravia",10177,6.63,7.75,7.190000057220459,81,9878,10108
6944,9548,1996-11-15,46176,48,962,C,"POPLATEK MESICNE",1996-06-07,11754,1,0,0,0,0,0,0,0,0,0,0,0,2,10575,5287.5,0,0,0,"Uherske Hradiste","south Moravia",8544,1.29,1.86,1.5749999809265138,109,2719,2906
7101,10297,1996-11-18,421008,48,8771,C,"POPLATEK MESICNE",1996-01-19,12662,1,0,0,0,0,0,0,0,0,0,0,0,2,18673,9336.5,1,1,0,"Ceske Budejovice","south Bohemia",10045,1.42,1.71,1.5649999785423279,135,6604,6295
6940,9510,1996-11-22,228276,36,6341,C,"POPLATEK MESICNE",1996-06-09,11709,1,0,1,0,0,0,0,0,0,0,0,0,1,6341,6341,0,0,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
7154,10520,1996-12-05,417600,60,6960,C,"POPLATEK PO OBRATU",1995-10-24,12943,1,0,0,0,0,0,0,0,0,0,0,0,1,6959.7998046875,6959.8,1,1,1,"Brno - venkov","south Moravia",8743,1.88,2.43,2.154999997615814,111,3659,3894
7130,10411,1996-12-11,123408,24,5142,A,"POPLATEK PO OBRATU",1995-11-23,12810,1,0,0,0,0,0,0,0,0,0,0,0,5,20024,4004.8,1,1,1,Most,"north Bohemia",10446,7.34,9.4,8.370000076293945,90,4947,4743
6818,9030,1996-12-12,155616,48,3242,C,"POPLATEK MESICNE",1995-01-21,11121,1,0,1,0,0,0,0,0,0,0,0,0,3,6660,2220,0,0,0,Olomouc,"north Moravia",8994,3.8,4.79,4.294999976158142,110,9672,9208
6805,8972,1996-12-21,45024,48,938,C,"POPLATEK MESICNE",1996-05-21,11050,1,0,0,0,0,0,0,0,0,0,0,0,3,7713,2571,0,0,0,Karvina,"north Moravia",10177,6.63,7.75,7.190000057220459,81,9878,10108
7233,10963,1996-12-25,115812,36,3217,C,"POPLATEK MESICNE",1995-05-20,13480,1,0,0,0,0,0,0,0,0,0,0,0,1,3216.699951171875,3216.7,0,0,0,"Jindrichuv Hradec","south Bohemia",8427,1.12,1.54,1.3300000023841858,107,1874,1913
7308,11362,1996-12-27,129408,24,5392,A,"POPLATEK MESICNE",1995-10-14,13971,1,0,0,0,0,0,0,0,0,0,0,0,5,10687,2137.4,0,0,0,Bruntal,"north Moravia",8110,5.77,6.55,6.159999990463257,109,3244,3079
7122,10365,1997-01-04,260640,36,7240,D,"POPLATEK MESICNE",1995-09-02,12756,1,0,0,0,0,0,0,0,0,0,0,0,5,20064,4012.8,0,0,0,Domazlice,"west Bohemia",8620,1.1,1.25,1.175000011920929,100,1089,1117
6878,9242,1997-01-24,23184,12,1932,A,"POPLATEK MESICNE",1996-03-15,11381,1,0,0,0,0,0,0,0,0,0,0,0,1,1932,1932,0,0,0,Hodonin,"south Moravia",8720,3.73,4.5,4.115000009536743,116,3729,3651
6793,8931,1997-01-30,186300,60,3105,C,"POPLATEK TYDNE",1996-01-01,11004,1,0,0,0,0,0,0,0,0,0,0,0,3,11147.699951171875,3715.9,1,1,0,Vyskov,"south Moravia",8288,3.79,4.52,4.1549999809265135,110,1562,1460
7286,11271,1997-01-31,67320,36,1870,C,"POPLATEK MESICNE",1995-09-20,13852,1,0,0,0,0,0,0,0,0,0,0,0,4,10558.300048828125,2639.58,0,0,0,Kolin,"central Bohemia",9307,3.85,4.43,4.139999952316284,118,2616,3040
6934,9494,1997-02-09,116832,12,9736,A,"POPLATEK MESICNE",1996-05-10,11686,1,0,1,0,0,0,0,0,0,0,0,0,2,14482,7241,0,0,0,Tabor,"south Bohemia",9104,1.51,2.07,1.7899999952316283,123,2299,2354
7087,10215,1997-02-20,44304,24,1846,C,"POPLATEK MESICNE",1996-04-12,12561,1,0,0,0,0,0,0,0,0,0,0,0,3,6120,2040,0,0,0,Louny,"north Bohemia",8965,7.08,8.23,7.654999961853028,104,2653,2822
6824,9052,1997-02-26,71976,24,2999,D,"POPLATEK PO OBRATU",1995-08-30,11149,1,0,0,0,0,0,0,0,0,0,0,0,1,2999.300048828125,2999.3,0,0,0,"Hradec Kralove","east Bohemia",9425,1.72,2.5,2.1100000143051147,125,4085,3891
7115,10351,1997-03-04,88704,48,1848,C,"POPLATEK MESICNE",1995-05-04,12738,1,0,1,0,0,0,0,0,0,0,0,0,2,6258,3129,0,0,0,Cheb,"west Bohemia",8624,1.79,2.66,2.2249999809265137,102,2879,3198
7250,11069,1997-03-04,119136,48,2482,C,"POPLATEK MESICNE",1995-06-02,13608,1,0,0,0,0,0,0,0,0,0,0,0,1,2482,2482,0,0,0,Litomerice,"north Bohemia",9065,4.46,5.39,4.925000019073487,123,4147,4166
7201,10807,1997-03-07,67464,12,5622,A,"POPLATEK MESICNE",1996-03-13,13285,1,0,0,0,0,0,0,0,0,0,0,0,1,5622.5,5622.5,0,0,0,Chomutov,"north Bohemia",9675,6.43,7.68,7.054999914169311,100,5323,5190
6938,9504,1997-03-10,341280,60,5688,C,"POPLATEK MESICNE",1996-01-29,11701,1,0,0,0,0,0,0,0,0,0,0,0,1,5688,5688,1,1,0,Nymburk,"central Bohemia",8899,3.39,3.97,3.6800000524520877,149,2987,2487
6875,9235,1997-03-13,83280,48,1735,C,"POPLATEK MESICNE",1995-06-24,11371,1,0,0,0,0,0,0,0,0,0,0,0,1,1735,1735,1,1,0,Litomerice,"north Bohemia",9065,4.46,5.39,4.925000019073487,123,4147,4166
7046,10049,1997-03-28,91632,12,7636,A,"POPLATEK MESICNE",1996-03-28,12358,1,0,1,0,0,0,0,0,0,0,0,0,3,10526,3508.67,0,0,0,Pelhrimov,"south Bohemia",8114,2.38,2.62,2.500000057220459,119,1003,1181
7230,10954,1997-04-02,18720,60,312,C,"POPLATEK MESICNE",1996-07-29,13468,1,0,1,0,0,0,0,0,0,0,0,0,1,312,312,1,1,0,Klatovy,"west Bohemia",8554,2.47,2.68,2.5750000143051146,113,1822,2218
6871,9225,1997-04-13,164256,48,3422,C,"POPLATEK MESICNE",1996-01-01,11359,1,0,1,0,0,0,0,0,0,0,0,0,1,3421.5,3421.5,0,0,0,"Praha - zapad","central Bohemia",9622,0.45,0.59,0.5199999940395355,154,3475,3529
7253,11079,1997-04-26,98304,12,8192,A,"POPLATEK MESICNE",1995-11-10,13620,1,0,0,0,0,0,0,0,0,0,0,0,1,8191.5,8191.5,1,1,0,"Jindrichuv Hradec","south Bohemia",8427,1.12,1.54,1.3300000023841858,107,1874,1913
6913,9377,1997-04-29,99936,24,4164,C,"POPLATEK MESICNE",1995-09-17,11545,1,0,0,0,0,0,0,0,0,0,0,0,3,10905,3635,1,1,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
6819,9031,1997-05-03,50112,24,2088,C,"POPLATEK MESICNE",1997-01-15,11123,1,0,0,0,0,0,0,0,0,0,0,0,4,7106,1776.5,0,0,0,Pardubice,"east Bohemia",9538,1.51,1.81,1.6599999952316284,111,6079,5410
7088,10233,1997-05-03,239160,60,3986,C,"POPLATEK MESICNE",1996-02-21,12586,1,0,0,0,0,0,0,0,0,0,0,0,5,9740.699951171875,1948.14,0,0,0,"Plzen - jih","west Bohemia",8561,0.65,1.29,0.9699999880790711,110,1029,1127
6887,9263,1997-05-08,39576,12,3298,A,"POPLATEK MESICNE",1996-06-04,11405,1,0,1,0,0,0,0,0,0,0,0,0,3,13234.300048828125,4411.43,0,0,0,"Frydek - Mistek","north Moravia",9893,4.09,4.72,4.405000076293945,96,5623,5887
7119,10361,1997-06-02,86880,12,7240,A,"POPLATEK MESICNE",1996-06-21,12750,1,0,0,0,0,0,0,0,0,0,0,0,1,7240,7240,1,1,0,Tabor,"south Bohemia",9104,1.51,2.07,1.7899999952316283,123,2299,2354
6851,9138,1997-06-03,272220,60,4537,D,"POPLATEK MESICNE",1996-07-18,11250,1,0,0,0,0,0,0,0,0,0,0,0,3,16722.2998046875,5574.1,0,0,0,"Plzen - mesto","west Bohemia",10787,2.64,3.09,2.8650000524520873,131,6041,6261
6908,9353,1997-06-08,188616,24,7859,C,"POPLATEK MESICNE",1995-11-03,11516,1,0,1,0,0,0,0,0,0,0,0,0,2,18099,9049.5,0,0,0,Kromeriz,"south Moravia",8444,3.24,3.47,3.355000004768372,106,2595,2305
7255,11096,1997-06-09,213300,60,3555,C,"POPLATEK MESICNE",1996-12-10,13640,1,0,0,0,0,0,0,0,0,0,0,0,2,10216,5108,0,0,0,"Plzen - sever","west Bohemia",8594,1.62,2.01,1.8150000023841857,112,1580,1525
6970,9677,1997-06-17,31620,60,527,C,"POPLATEK MESICNE",1996-10-13,11911,1,0,0,0,0,0,0,0,0,0,0,0,2,9471,4735.5,0,0,0,"Mlada Boleslav","central Bohemia",11277,1.25,1.44,1.345,127,5179,4987
6877,9241,1997-06-19,285240,60,4754,C,"POPLATEK MESICNE",1996-09-25,11379,1,0,1,0,0,0,0,0,0,0,0,0,2,8348.7001953125,4174.35,0,0,0,"Ostrava - mesto","north Moravia",10673,4.75,5.44,5.095000000000001,100,18782,18347
7085,10202,1997-06-19,305424,48,6363,C,"POPLATEK MESICNE",1996-07-08,12547,1,0,0,0,0,0,0,0,0,0,0,0,3,12524.2998046875,4174.77,0,0,0,Karvina,"north Moravia",10177,6.63,7.75,7.190000057220459,81,9878,10108
7049,10063,1997-06-24,233424,36,6484,C,"POPLATEK TYDNE",1996-10-13,12376,1,0,0,0,0,0,0,0,0,0,0,0,5,18246.7001953125,3649.34,0,0,0,Kladno,"central Bohemia",9753,4.64,5.05,4.844999933242798,109,5244,5892
6959,9633,1997-06-30,59448,24,2477,D,"POPLATEK MESICNE",1996-01-08,11857,1,0,0,0,0,0,0,0,0,0,0,0,1,2476.800048828125,2476.8,0,0,0,Karvina,"north Moravia",10177,6.63,7.75,7.190000057220459,81,9878,10108
6942,9513,1997-07-16,18324,12,1527,A,"POPLATEK MESICNE",1996-05-12,11713,1,0,1,0,0,0,0,0,0,0,0,0,2,9846,4923,0,0,0,Kromeriz,"south Moravia",8444,3.24,3.47,3.355000004768372,106,2595,2305
7051,10068,1997-07-28,77808,12,6484,A,"POPLATEK MESICNE",1997-04-02,12382,1,0,1,0,0,0,0,0,0,0,0,0,1,6483.7001953125,6483.7,0,0,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
